id,event,day,instance,enrollmentgroup,completed,date,time,time_participant,time_interval,positive_score,negative_score,positive_SD,negative_SD,pos_q1,neg_q2,pos_q3,neg_q4,pos_q5,neg_q6,neg_q7,neg_q8,pos_q9,pos_q10,neg_q11,pos_q12,neg_q13,pos_q14,neg_q15,pos_q16,pos_q17,neg_q18,pos_q19,neg_q20
12026,1,1,5,1,1,9/12/2021,8:08:27 PM,8:08:27 PM,,26,13,1,3,3,1,1,1,2,1,1,1,3,2,1,4,1,3,1,3,3,2,2,1
12026,1,2,6,1,1,9/13/2021,9:27:16 AM,9:27:16 AM,,32,15,6,2,4,1,3,1,3,1,1,1,3,3,2,4,1,3,2,3,3,1,3,1
12026,1,2,7,1,1,9/13/2021,12:20:36 PM,12:20:36 PM,2:53:20,30,15,2,0,3,1,2,1,3,1,1,1,3,3,2,4,1,3,2,3,3,1,3,1
12026,1,2,8,1,1,9/13/2021,4:20:21 PM,4:20:21 PM,3:59:45,23,13,7,2,3,2,1,1,2,1,1,1,3,3,2,3,1,2,1,2,3,1,1,1
12026,1,2,9,1,1,9/13/2021,9:41:42 PM,9:41:42 PM,5:21:21,27,13,4,0,3,1,1,1,2,1,1,1,3,2,2,3,1,3,1,4,4,1,2,1
12026,1,2,10,1,0,,,,,,,27,13,,,,,,,,,,,,,,,,,,,,
12026,1,3,11,1,1,9/14/2021,9:53:06 AM,9:53:06 AM,9:53:06,29,36,29,36,4,4,4,4,3,1,5,1,2,2,4,4,2,1,5,3,4,4,2,4
12026,1,3,12,1,1,9/14/2021,11:42:42 AM,11:42:42 AM,1:49:36,29,23,0,13,4,3,3,3,2,2,2,1,3,2,3,4,1,3,3,3,3,1,2,2
12026,1,3,13,1,1,9/14/2021,3:19:55 PM,3:19:55 PM,3:37:13,29,14,0,9,3,1,1,1,3,1,1,1,3,3,2,4,1,3,2,3,4,1,2,1
12026,1,3,14,1,0,,,,,,,29,14,,,,,,,,,,,,,,,,,,,,
12026,1,3,15,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,2,4,1,1,1,10/17/2021,10:13:39 AM,10:13:39 AM,10:13:39,18,14,18,14,2,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1
12026,2,4,2,1,1,10/17/2021,12:21:30 PM,12:21:30 PM,2:07:51,20,19,2,5,2,2,1,2,2,1,1,1,2,1,4,3,1,2,1,2,3,3,2,1
12026,2,4,3,1,0,,,,,,,20,19,,,,,,,,,,,,,,,,,,,,
12026,2,4,4,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,2,4,5,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,2,5,6,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,2,5,7,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,2,5,8,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,2,5,9,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,2,5,10,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,2,6,11,1,1,10/19/2021,6:14:42 AM,6:14:42 AM,6:14:42,22,13,22,13,3,1,2,1,1,1,1,1,2,2,1,3,1,2,1,2,3,2,2,1
12026,2,6,12,1,1,10/19/2021,8:08:47 PM,8:08:47 PM,13:54:05,29,13,7,0,4,1,4,1,3,1,1,1,3,1,1,4,1,3,2,2,3,1,2,1
12026,2,6,13,1,1,10/19/2021,10:55:55 PM,10:55:55 PM,2:47:08,25,14,4,1,3,1,3,1,2,1,1,1,2,2,2,3,1,3,1,2,3,2,2,1
12026,2,6,14,1,0,,,,,,,25,14,,,,,,,,,,,,,,,,,,,,
12026,2,6,15,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,3,7,1,1,1,12/2/2021,6:11:43 PM,6:11:43 PM,18:11:43,19,20,19,20,2,2,1,3,2,2,1,1,1,1,4,3,1,1,2,3,3,1,2,1
12026,3,7,2,1,0,,,,,,,19,20,,,,,,,,,,,,,,,,,,,,
12026,3,7,3,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,3,7,4,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,3,7,5,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,3,8,6,1,1,12/3/2021,1:43:06 PM,1:43:06 PM,13:43:06,30,12,30,12,4,1,3,1,2,1,1,1,3,2,1,4,1,3,1,3,4,1,2,1
12026,3,8,7,1,0,,,,,,,30,12,,,,,,,,,,,,,,,,,,,,
12026,3,8,8,1,1,12/3/2021,9:21:01 PM,9:21:01 PM,21:21:01,23,15,23,15,3,3,1,1,2,1,1,1,2,1,2,4,1,2,1,3,3,1,2,1
12026,3,8,9,1,0,,,,,,,23,15,,,,,,,,,,,,,,,,,,,,
12026,3,8,10,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,3,9,11,1,1,12/4/2021,2:07:16 PM,2:07:16 PM,14:07:16,22,14,22,14,2,1,2,1,1,1,1,1,2,2,2,3,1,2,1,3,3,2,2,1
12026,3,9,12,1,0,,,,,,,22,14,,,,,,,,,,,,,,,,,,,,
12026,3,9,13,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,3,9,14,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12026,3,9,15,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12027,1,1,1,0,1,9/12/2021,8:09:17 AM,8:09:17 AM,8:09:17,35,15,35,15,4,2,3,1,3,1,1,1,3,3,1,4,1,3,1,4,4,1,4,1
12027,1,1,2,0,1,9/12/2021,2:15:51 PM,2:15:51 PM,6:06:34,,15,35,0,4,1,3,2,4,1,1,1,2,2,2,4,1,,1,3,3,1,3,1
12027,1,1,3,0,0,,,,,,,0,15,,,,,,,,,,,,,,,,,,,,
12027,1,1,4,0,1,9/12/2021,7:42:19 PM,7:42:19 PM,19:42:19,22,12,22,12,3,1,2,1,2,1,1,1,3,2,1,2,1,2,1,2,2,1,2,1
12027,1,1,5,0,1,9/12/2021,8:31:14 PM,8:31:14 PM,0:48:55,20,12,2,0,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1
12027,1,2,6,0,1,9/13/2021,8:53:25 AM,8:53:25 AM,,29,13,9,1,3,1,2,1,3,1,1,1,2,3,1,3,1,3,1,4,3,1,3,1
12027,1,2,7,0,0,,,,,,,29,13,,,,,,,,,,,,,,,,,,,,
12027,1,2,8,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12027,1,2,9,0,1,9/13/2021,5:02:16 PM,5:02:16 PM,17:02:16,26,13,26,13,3,1,1,1,3,1,1,1,2,3,1,3,1,2,1,3,3,1,3,1
12027,1,2,10,0,1,9/13/2021,8:40:00 PM,8:40:00 PM,3:37:44,21,12,5,1,2,1,2,1,2,1,1,1,2,3,1,2,1,2,1,2,2,1,2,1
12027,1,3,11,0,1,9/14/2021,8:56:43 AM,8:56:43 AM,,39,14,18,2,4,1,3,1,4,1,1,1,4,4,1,4,1,4,1,4,4,1,4,1
12027,1,3,12,0,1,9/14/2021,11:30:09 AM,11:30:09 AM,2:33:26,32,15,7,1,3,1,3,1,3,1,1,1,3,3,1,3,1,3,1,3,3,1,5,1
12027,1,3,13,0,1,9/14/2021,1:29:22 PM,1:29:22 PM,1:59:13,37,14,5,1,4,1,3,1,4,1,1,1,3,4,1,4,1,3,1,4,4,1,4,1
12027,1,3,14,0,1,9/14/2021,5:06:00 PM,5:06:00 PM,3:36:38,24,13,13,1,2,1,2,1,2,1,1,1,2,3,1,3,1,2,1,2,3,1,3,1
12027,1,3,15,0,1,9/14/2021,7:38:26 PM,7:38:26 PM,2:32:26,18,18,6,5,2,3,1,3,2,1,1,1,1,1,3,3,1,1,1,3,2,1,2,1
12027,2,4,1,0,1,10/17/2021,8:37:21 AM,8:37:21 AM,,33,14,15,4,3,1,4,1,4,1,1,1,3,3,1,3,1,3,1,3,3,1,4,1
12027,2,4,2,0,1,10/17/2021,11:00:12 AM,11:00:12 AM,2:22:51,38,14,5,0,4,1,3,1,4,1,1,1,3,4,1,4,1,4,1,4,4,1,4,1
12027,2,4,3,0,1,10/17/2021,2:00:34 PM,2:00:34 PM,3:00:22,25,13,13,1,2,1,2,1,3,1,1,1,2,3,1,2,1,3,1,3,2,1,3,1
12027,2,4,4,0,1,10/17/2021,5:47:03 PM,5:47:03 PM,3:46:29,27,13,2,0,3,1,2,1,3,1,1,1,2,3,1,2,1,3,1,3,3,1,3,1
12027,2,4,5,0,0,,,,,,,27,13,,,,,,,,,,,,,,,,,,,,
12027,2,5,6,0,1,10/18/2021,8:46:34 AM,8:46:34 AM,8:46:34,31,13,31,13,4,1,3,1,3,1,1,1,3,3,1,3,1,3,1,3,3,1,3,1
12027,2,5,7,0,1,10/18/2021,11:33:31 AM,11:33:31 AM,2:46:57,35,14,4,1,4,1,3,1,4,1,1,1,3,3,1,3,1,3,1,4,4,1,4,1
12027,2,5,8,0,1,10/18/2021,2:47:54 PM,2:47:54 PM,3:14:23,28,13,7,1,3,1,2,1,3,1,1,1,3,3,1,3,1,2,1,3,3,1,3,1
12027,2,5,9,0,1,10/18/2021,4:38:10 PM,4:38:10 PM,1:50:16,25,13,3,0,3,1,2,1,3,1,1,1,2,3,1,3,1,2,1,2,2,1,3,1
12027,2,5,10,0,0,,,,,,,25,13,,,,,,,,,,,,,,,,,,,,
12027,2,6,11,0,1,10/19/2021,8:47:54 AM,8:47:54 AM,8:47:54,36,14,36,14,4,1,2,1,4,1,1,1,3,4,1,4,1,3,1,4,4,1,4,1
12027,2,6,12,0,1,,,,,29,,7,14,3,1,2,1,3,1,1,,3,3,1,3,,3,1,3,3,1,3,1
12027,2,6,13,0,1,10/19/2021,3:02:11 PM,3:02:11 PM,15:02:11,27,13,2,13,3,1,2,1,3,1,1,1,2,3,1,3,1,2,1,3,3,1,3,1
12027,2,6,14,0,1,10/19/2021,4:56:57 PM,4:56:57 PM,1:54:46,22,12,5,1,2,1,2,1,2,1,1,1,2,3,1,3,1,2,1,2,2,1,2,1
12027,2,6,15,0,1,10/19/2021,7:49:19 PM,7:49:19 PM,2:52:22,20,12,2,0,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1
12027,3,7,1,0,1,11/21/2021,8:39:16 AM,8:39:16 AM,,38,14,18,2,4,1,3,1,4,1,1,1,4,4,1,4,1,3,1,4,4,1,4,1
12027,3,7,2,0,1,11/21/2021,11:18:10 AM,11:18:10 AM,2:38:54,36,14,2,0,4,1,3,1,3,1,1,1,3,4,1,4,1,3,1,4,4,1,4,1
12027,3,7,3,0,1,11/21/2021,1:33:26 PM,1:33:26 PM,2:15:16,39,14,3,0,4,1,4,1,4,1,1,1,4,4,1,4,1,4,1,4,3,1,4,1
12027,3,7,4,0,1,11/21/2021,6:54:22 PM,6:54:22 PM,5:20:56,40,14,1,0,4,1,4,1,4,1,1,1,4,4,1,4,1,4,1,4,4,1,4,1
12027,3,7,5,0,1,11/21/2021,7:50:29 PM,7:50:29 PM,0:56:07,20,15,20,1,2,2,1,2,2,1,1,1,2,3,2,2,1,2,1,2,2,1,2,1
12027,3,8,6,0,1,11/22/2021,9:12:23 AM,9:12:23 AM,,33,14,13,1,4,1,2,1,4,1,1,1,3,3,1,3,1,2,1,4,4,1,4,1
12027,3,8,7,0,1,11/22/2021,11:56:31 AM,11:56:31 AM,2:44:08,34,14,1,0,3,1,3,1,3,1,1,1,3,3,1,4,1,3,1,4,4,1,4,1
12027,3,8,8,0,1,11/22/2021,1:26:44 PM,1:26:44 PM,1:30:13,34,14,0,0,4,1,4,1,4,1,1,1,2,3,1,3,1,3,1,4,3,1,4,1
12027,3,8,9,0,1,11/22/2021,9:10:16 PM,9:10:16 PM,7:43:32,20,12,14,2,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1
12027,3,8,9,0,0,,,,,,,20,12,,,,,,,,,,,,,,,,,,,,
12027,3,9,11,0,1,11/23/2021,7:54:41 AM,7:54:41 AM,7:54:41,37,14,37,14,4,1,3,1,4,1,1,1,3,4,1,4,1,3,1,4,4,1,4,1
12027,3,9,12,0,1,11/23/2021,12:02:37 PM,12:02:37 PM,4:07:56,28,13,9,1,3,1,2,1,3,1,1,1,2,3,1,3,1,3,1,3,3,1,3,1
12027,3,9,13,0,1,11/23/2021,2:44:45 PM,2:44:45 PM,2:42:08,28,13,0,0,3,1,3,1,3,1,1,1,3,3,1,3,1,3,1,1,3,1,3,1
12027,3,9,14,0,0,,,,,,,28,13,,,,,,,,,,,,,,,,,,,,
12027,3,9,15,0,1,11/23/2021,8:56:23 PM,8:56:23 PM,20:56:23,21,12,21,12,2,1,2,1,2,1,1,1,2,3,1,2,1,2,1,2,2,1,2,1
12028,1,1,1,0,0,,,,,,,21,12,,,,,,,,,,,,,,,,,,,,
12028,1,1,2,0,1,9/19/2021,9:44:08 AM,10:44:08 AM,10:44:08,12,16,12,16,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,2,2,1
12028,1,1,3,0,1,9/19/2021,1:38:50 PM,2:38:50 PM,3:54:42,16,15,4,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1
12028,1,1,4,0,1,9/19/2021,3:30:29 PM,4:30:29 PM,1:51:39,14,11,2,4,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
12028,1,1,5,0,1,9/19/2021,7:21:34 PM,8:21:34 PM,3:51:05,10,14,4,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1
12028,1,2,6,0,1,9/20/2021,7:01:17 AM,8:01:17 AM,,10,14,0,0,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
12028,1,2,7,0,1,9/20/2021,10:27:17 AM,11:27:17 AM,3:26:00,15,12,5,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1
12028,1,2,8,0,1,9/20/2021,1:01:38 PM,2:01:38 PM,2:34:21,15,13,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,3,1
12028,1,2,9,0,1,9/20/2021,4:16:50 PM,5:16:50 PM,3:15:12,11,13,4,0,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1
12028,1,2,10,0,1,9/20/2021,7:44:42 PM,8:44:42 PM,3:27:52,10,14,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
12028,1,3,11,0,1,9/21/2021,8:02:28 AM,9:02:28 AM,,10,14,0,0,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
12028,1,3,12,0,1,9/21/2021,9:29:51 AM,10:29:51 AM,1:27:23,10,15,0,1,1,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
12028,1,3,13,0,1,9/21/2021,2:20:23 PM,3:20:23 PM,4:50:32,10,12,0,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
12028,1,3,14,0,1,9/21/2021,4:21:34 PM,5:21:34 PM,2:01:11,14,12,4,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1
12028,1,3,15,0,1,9/21/2021,7:49:17 PM,8:49:17 PM,3:27:43,12,11,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
12028,2,4,1,0,0,,,,,,,12,11,,,,,,,,,,,,,,,,,,,,
12028,2,4,2,0,1,10/17/2021,9:49:20 AM,10:49:20 AM,10:49:20,13,15,13,15,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1
12028,2,4,3,0,1,10/17/2021,1:17:39 PM,2:17:39 PM,3:28:19,13,15,0,0,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1
12028,2,4,4,0,1,10/17/2021,3:41:27 PM,4:41:27 PM,2:23:48,14,16,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1
12028,2,4,5,0,1,10/17/2021,6:41:08 PM,7:41:08 PM,2:59:41,11,15,3,1,1,2,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1
12028,2,5,6,0,1,10/18/2021,8:15:07 AM,9:15:07 AM,,13,12,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1
12028,2,5,7,0,1,10/18/2021,10:47:36 AM,11:47:36 AM,2:32:29,17,13,4,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,3,1
12028,2,5,8,0,1,10/18/2021,1:26:58 PM,2:26:58 PM,2:39:22,16,12,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,1,2,1
12028,2,5,9,0,1,10/18/2021,3:46:39 PM,4:46:39 PM,2:19:41,13,12,3,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1
12028,2,5,10,0,1,10/18/2021,7:14:03 PM,8:14:03 PM,3:27:24,11,13,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1
12028,2,6,11,0,1,10/19/2021,6:16:25 AM,7:16:25 AM,,14,11,3,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
12028,2,6,12,0,1,10/19/2021,9:57:27 AM,10:57:27 AM,3:41:02,17,12,3,1,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1
12028,2,6,13,0,1,10/19/2021,2:51:59 PM,3:51:59 PM,4:54:32,17,12,0,0,2,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,2,1,2,1
12028,2,6,14,0,1,10/19/2021,4:57:04 PM,5:57:04 PM,2:05:05,16,12,1,0,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1
12028,2,6,15,0,1,10/19/2021,8:14:55 PM,9:14:55 PM,3:17:51,15,11,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1
12028,3,7,1,0,0,,,,,,,15,11,,,,,,,,,,,,,,,,,,,,
12028,3,7,2,0,1,11/21/2021,10:29:09 AM,11:29:09 AM,11:29:09,17,12,17,12,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,1,2,1
12028,3,7,3,0,1,11/21/2021,2:15:11 PM,3:15:11 PM,3:46:02,19,13,2,1,3,1,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,1
12028,3,7,4,0,1,11/21/2021,3:35:07 PM,4:35:07 PM,1:19:56,17,13,2,0,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,3,1
12028,3,7,5,0,1,11/21/2021,7:52:10 PM,8:52:10 PM,4:17:03,15,12,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1
12028,3,8,6,0,1,11/22/2021,7:09:40 AM,8:09:40 AM,,14,12,1,0,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1
12028,3,8,7,0,1,11/22/2021,11:03:43 AM,12:03:43 PM,3:54:03,19,13,5,1,2,1,1,1,2,1,1,1,1,1,1,3,1,2,1,2,2,1,3,1
12028,3,8,8,0,1,11/22/2021,12:30:44 PM,1:30:44 PM,1:27:01,17,12,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1
12028,3,8,9,0,1,11/22/2021,5:06:39 PM,6:06:39 PM,4:35:55,16,15,1,3,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1
12028,3,8,10,0,1,11/22/2021,6:37:01 PM,7:37:01 PM,1:30:22,16,11,0,4,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1
12028,3,9,11,0,1,11/23/2021,8:17:42 AM,9:17:42 AM,,20,12,4,1,2,1,2,1,1,1,1,1,2,1,1,3,1,2,1,2,3,1,2,1
12028,3,9,12,0,1,11/23/2021,11:31:58 AM,12:31:58 PM,3:14:16,19,12,1,0,2,1,2,1,2,1,1,1,2,1,1,3,1,1,1,2,2,1,2,1
12028,3,9,13,0,1,11/23/2021,12:25:12 PM,1:25:12 PM,0:53:14,18,12,1,0,2,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1
12028,3,9,14,0,1,11/23/2021,3:55:11 PM,4:55:11 PM,3:29:59,11,14,7,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1
12028,3,9,15,0,1,11/23/2021,7:36:05 PM,8:36:05 PM,3:40:54,15,12,4,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1
12029,1,1,1,0,1,9/23/2021,6:12:44 AM,7:12:44 AM,,32,21,17,9,4,2,3,1,3,1,2,1,3,3,1,4,1,3,3,3,3,4,3,2
12029,1,1,2,0,1,9/23/2021,10:36:54 AM,11:36:54 AM,4:24:10,33,17,1,4,4,2,3,1,3,1,1,1,4,4,1,3,1,3,2,3,3,3,3,1
12029,1,1,3,0,1,9/23/2021,12:57:23 PM,1:57:23 PM,2:20:29,26,13,7,4,4,1,2,1,3,1,1,1,3,3,1,2,1,2,1,3,2,2,2,1
12029,1,1,4,0,1,9/23/2021,3:56:19 PM,4:56:19 PM,2:58:56,24,13,2,0,2,1,2,1,3,1,1,1,2,3,2,2,1,4,1,2,2,1,2,1
12029,1,1,5,0,1,9/23/2021,7:55:05 PM,8:55:05 PM,3:58:46,21,11,3,2,3,1,1,1,2,1,1,1,2,4,1,1,1,3,1,2,2,1,1,1
12029,1,2,6,0,1,9/24/2021,6:33:51 AM,7:33:51 AM,,33,15,12,4,4,1,3,1,3,1,1,1,3,4,1,4,1,3,2,3,3,2,3,1
12029,1,2,7,0,1,9/24/2021,9:04:45 AM,10:04:45 AM,2:30:54,34,17,1,2,4,1,3,1,4,1,1,1,3,4,1,4,1,3,3,3,3,3,3,1
12029,1,2,8,0,1,9/24/2021,1:22:21 PM,2:22:21 PM,4:17:36,33,13,1,4,4,1,3,1,3,1,1,1,3,4,1,2,1,4,1,4,3,1,3,1
12029,1,2,9,0,1,9/24/2021,3:56:08 PM,4:56:08 PM,2:33:47,27,15,6,2,3,1,3,1,3,1,1,1,2,3,1,3,1,3,3,3,3,3,1,1
12029,1,2,10,0,1,9/24/2021,6:10:16 PM,7:10:16 PM,2:14:08,25,16,2,1,3,1,2,1,3,1,1,1,3,3,1,3,1,2,3,2,2,3,2,1
12029,1,3,11,0,1,9/25/2021,7:59:24 AM,8:59:24 AM,,32,16,7,0,4,1,3,1,4,1,1,1,3,4,1,3,1,2,2,3,3,3,3,1
12029,1,3,12,0,1,9/25/2021,10:30:58 AM,11:30:58 AM,2:31:34,34,15,2,1,4,1,3,1,4,1,1,1,3,4,1,4,1,3,2,3,3,2,3,1
12029,1,3,13,0,1,9/25/2021,12:29:50 PM,1:29:50 PM,1:58:52,35,15,1,0,4,1,3,1,4,1,1,1,4,4,1,3,1,3,2,3,4,2,3,1
12029,1,3,14,0,1,9/25/2021,4:03:27 PM,5:03:27 PM,3:33:37,32,14,3,1,4,1,4,1,4,1,1,1,3,4,1,3,1,3,2,2,3,2,2,1
12029,1,3,15,0,1,9/25/2021,6:18:13 PM,7:18:13 PM,2:14:46,18,12,14,2,3,1,2,1,2,1,1,1,1,3,1,1,1,3,1,1,1,2,1,1
12029,2,4,1,0,1,10/21/2021,7:30:42 AM,8:30:42 AM,,34,18,16,6,4,2,3,1,4,2,1,1,4,4,1,4,1,3,3,3,3,3,2,1
12029,2,4,2,0,1,10/21/2021,9:33:46 AM,10:33:46 AM,2:03:04,31,15,3,3,4,1,3,1,4,1,1,1,3,4,1,3,1,3,3,3,2,2,2,1
12029,2,4,3,0,1,10/21/2021,1:30:52 PM,2:30:52 PM,3:57:06,27,16,4,1,4,2,2,1,3,1,1,1,2,4,2,3,1,2,2,3,2,2,2,1
12029,2,4,4,0,1,10/21/2021,5:29:51 PM,6:29:51 PM,3:58:59,25,13,2,3,3,1,2,1,3,1,1,1,2,4,1,2,1,2,1,3,2,2,2,1
12029,2,4,5,0,1,10/21/2021,6:26:16 PM,7:26:16 PM,0:56:25,24,12,1,1,4,2,2,1,3,1,1,1,2,4,1,2,1,2,1,2,2,1,1,1
12029,2,5,6,0,1,10/22/2021,6:23:15 AM,7:23:15 AM,,21,14,3,2,3,1,1,1,3,1,1,1,2,4,3,2,1,1,1,2,2,2,1,1
12029,2,5,7,0,1,10/22/2021,11:16:46 AM,12:16:46 PM,4:53:31,29,12,8,2,3,1,3,1,3,1,1,1,3,4,1,4,1,3,1,3,2,2,1,1
12029,2,5,8,0,1,10/22/2021,1:48:01 PM,2:48:01 PM,2:31:15,23,14,6,2,3,2,2,1,3,1,1,1,2,4,2,2,1,2,1,2,2,2,1,1
12029,2,5,9,0,1,10/22/2021,3:03:18 PM,4:03:18 PM,1:15:17,23,13,0,1,3,1,2,1,3,1,1,1,2,4,1,2,1,2,2,2,2,2,1,1
12029,2,5,10,0,1,10/22/2021,6:48:10 PM,7:48:10 PM,3:44:52,22,13,1,0,3,1,2,1,3,2,1,1,2,4,1,2,1,1,1,2,2,2,1,1
12029,2,6,11,0,1,10/23/2021,7:23:01 AM,8:23:01 AM,,36,15,14,2,4,1,3,1,4,1,1,1,3,4,1,4,1,3,1,4,3,2,4,1
12029,2,6,12,0,1,10/23/2021,9:23:05 AM,10:23:05 AM,2:00:04,32,13,4,2,4,1,3,1,4,1,1,1,3,4,1,3,1,3,1,3,3,2,2,1
12029,2,6,13,0,1,10/23/2021,1:40:54 PM,2:40:54 PM,4:17:49,28,13,4,0,3,1,2,1,3,1,1,1,3,3,1,3,1,3,1,3,3,2,2,1
12029,2,6,14,0,1,10/23/2021,3:23:50 PM,4:23:50 PM,1:42:56,29,14,1,1,4,1,3,1,3,1,1,1,3,4,2,3,1,2,1,2,3,2,2,1
12029,2,6,15,0,1,10/23/2021,6:08:53 PM,7:08:53 PM,2:45:03,20,13,9,1,3,1,2,1,2,1,1,1,2,3,2,2,1,1,1,1,3,2,1,1
12029,3,7,1,0,1,11/18/2021,7:04:40 AM,8:04:40 AM,,33,15,13,2,4,1,3,1,4,1,1,1,3,4,1,3,1,3,2,3,3,2,3,1
12029,3,7,2,0,1,11/18/2021,9:28:39 AM,10:28:39 AM,2:23:59,31,16,2,1,3,2,3,1,4,1,1,1,3,3,2,3,1,2,1,4,3,2,3,1
12029,3,7,3,0,1,11/18/2021,1:34:03 PM,2:34:03 PM,4:05:24,29,14,2,2,3,1,2,1,3,1,1,1,3,4,2,3,1,2,1,4,3,2,2,1
12029,3,7,4,0,1,11/18/2021,3:27:08 PM,4:27:08 PM,1:53:05,25,20,4,6,3,3,1,3,3,1,1,1,2,3,3,3,1,1,2,4,3,2,2,1
12029,3,7,5,0,1,11/18/2021,6:02:56 PM,7:02:56 PM,2:35:48,21,17,4,3,3,3,2,3,3,1,1,1,2,3,2,2,1,1,1,2,2,2,1,1
12029,3,8,6,0,1,11/19/2021,7:57:23 AM,8:57:23 AM,,28,20,7,3,3,3,2,2,3,1,1,1,2,4,2,4,1,2,3,4,2,3,2,1
12029,3,8,7,0,1,11/19/2021,9:42:46 AM,10:42:46 AM,1:45:23,30,18,2,2,3,3,3,2,3,1,1,1,3,4,2,3,1,3,2,3,3,2,2,1
12029,3,8,8,0,1,11/19/2021,3:22:47 PM,4:22:47 PM,5:40:01,25,15,5,3,3,1,2,1,3,1,1,1,3,3,2,2,1,2,2,3,2,2,2,1
